model,label,metric,score
aya,RACISM,precision,0.35185185185185186
aya,RACISM,precision,0.3688212927756654
aya,RACISM,precision,0.3798283261802575
aya,RACISM,precision,0.37684210526315787
aya,RACISM,precision,0.3842887473460722
aya,RACISM,precision,0.33555555555555555
aya,RACISM,precision,0.350109409190372
aya,RACISM,precision,0.3900862068965517
aya,RACISM,precision,0.3793103448275862
aya,RACISM,precision,0.3702213279678068
aya,RACISM,precision,0.33820459290187893
aya,RACISM,precision,0.37446808510638296
aya,RACISM,precision,0.3693304535637149
aya,RACISM,precision,0.31956521739130433
aya,RACISM,precision,0.3901345291479821
aya,RACISM,precision,0.37659574468085105
aya,RACISM,precision,0.3605150214592275
aya,RACISM,precision,0.3744075829383886
aya,RACISM,precision,0.3956043956043956
aya,RACISM,precision,0.35
aya,RACISM,precision,0.4260485651214128
aya,RACISM,precision,0.35909090909090907
aya,RACISM,precision,0.389010989010989
aya,RACISM,precision,0.4086242299794661
aya,RACISM,precision,0.3392857142857143
aya,RACISM,precision,0.3292433537832311
aya,RACISM,precision,0.3436213991769547
aya,RACISM,precision,0.3765432098765432
aya,RACISM,precision,0.3564356435643564
aya,RACISM,precision,0.3898305084745763
aya,RACISM,precision,0.37367303609341823
aya,RACISM,precision,0.3795454545454545
aya,RACISM,recall,0.7475728155339806
aya,RACISM,recall,0.7272727272727273
aya,RACISM,recall,0.726890756302521
aya,RACISM,recall,0.7675438596491229
aya,RACISM,recall,0.7257383966244726
aya,RACISM,recall,0.7281553398058253
aya,RACISM,recall,0.7610619469026548
aya,RACISM,recall,0.7252252252252253
aya,RACISM,recall,0.7695473251028807
aya,RACISM,recall,0.7763713080168776
aya,RACISM,recall,0.7429718875502008
aya,RACISM,recall,0.8157894736842105
aya,RACISM,recall,0.7422222222222222
aya,RACISM,recall,0.7316017316017316
aya,RACISM,recall,0.728744939271255
aya,RACISM,recall,0.751131221719457
aya,RACISM,recall,0.7767857142857143
aya,RACISM,recall,0.6965174129353234
aya,RACISM,recall,0.7581967213114754
aya,RACISM,recall,0.73568281938326
aya,RACISM,recall,0.772020725388601
aya,RACISM,recall,0.7069767441860465
aya,RACISM,recall,0.7416666666666667
aya,RACISM,recall,0.7154471544715447
aya,RACISM,recall,0.746606334841629
aya,RACISM,recall,0.75
aya,RACISM,recall,0.7602040816326531
aya,RACISM,recall,0.7021276595744681
aya,RACISM,recall,0.7016129032258065
aya,RACISM,recall,0.7866666666666666
aya,RACISM,recall,0.7465437788018433
aya,RACISM,recall,0.6915887850467289
aya,RACISM,recall,0.7180616740088106
aya,RACISM,recall,0.7160493827160493
aya,RACISM,recall,0.7354260089686099
aya,RACISM,recall,0.7377049180327869
aya,RACISM,recall,0.6759259259259259
aya,RACISM,recall,0.7674418604651163
aya,RACISM,recall,0.7586206896551724
aya,RACISM,recall,0.7413793103448276
aya,RACISM,recall,0.7216981132075472
aya,RACISM,recall,0.7169811320754716
aya,RACISM,recall,0.6882591093117408
aya,RACISM,recall,0.7477477477477478
aya,RACISM,recall,0.7162790697674418
aya,RACISM,recall,0.7257383966244726
aya,RACISM,recall,0.7184466019417476
aya,RACISM,recall,0.706140350877193
aya,RACISM,recall,0.7083333333333334
aya,RACISM,recall,0.7639484978540773
aya,RACISM,recall,0.7211155378486056
aya,RACISM,recall,0.7489361702127659
aya,RACISM,recall,0.7372881355932204
aya,RACISM,recall,0.7207207207207207
aya,RACISM,recall,0.7116279069767442
aya,RACISM,recall,0.7389380530973452
aya,RACISM,recall,0.7094017094017094
aya,RACISM,recall,0.7540322580645161
aya,RACISM,recall,0.7748917748917749
aya,RACISM,recall,0.673728813559322
aya,RACISM,recall,0.7068965517241379
aya,RACISM,recall,0.7342342342342343
aya,RACISM,recall,0.7336244541484717
aya,RACISM,recall,0.7253218884120172
aya,RACISM,recall,0.7442922374429224
aya,RACISM,recall,0.7377049180327869
aya,RACISM,recall,0.7285067873303167
aya,RACISM,recall,0.7824427480916031
aya,RACISM,recall,0.728744939271255
aya,RACISM,recall,0.7304347826086957
aya,RACISM,recall,0.7244444444444444
aya,RACISM,recall,0.7363636363636363
aya,RACISM,recall,0.7348484848484849
aya,RACISM,recall,0.7242798353909465
aya,RACISM,recall,0.7008547008547008
aya,RACISM,recall,0.7751004016064257
aya,RACISM,recall,0.6597510373443983
aya,RACISM,recall,0.7380073800738007
aya,RACISM,recall,0.7804878048780488
aya,RACISM,recall,0.7636363636363637
aya,RACISM,recall,0.766798418972332
aya,RACISM,recall,0.7695652173913043
aya,RACISM,recall,0.7230046948356808
aya,RACISM,recall,0.7415254237288136
aya,RACISM,recall,0.7283464566929134
aya,RACISM,recall,0.7048458149779736
aya,RACISM,recall,0.7554585152838428
aya,RACISM,recall,0.7325102880658436
aya,RACISM,recall,0.7291666666666666
aya,RACISM,recall,0.784037558685446
aya,RACISM,recall,0.6905829596412556
aya,RACISM,recall,0.7510917030567685
aya,RACISM,recall,0.7330097087378641
aya,RACISM,recall,0.7228260869565217
aya,RACISM,recall,0.7238095238095238
aya,RACISM,recall,0.75
aya,RACISM,recall,0.7090909090909091
aya,RACISM,recall,0.7649769585253456
aya,RACISM,recall,0.7027027027027027
aya,RACISM,recall,0.6986899563318777
aya,RACISM,recall,0.7110091743119266
aya,RACISM,recall,0.7357723577235772
aya,RACISM,recall,0.7436974789915967
aya,RACISM,recall,0.7456140350877193
aya,RACISM,recall,0.7348484848484849
aya,RACISM,recall,0.7418032786885246
aya,RACISM,recall,0.7601626016260162
aya,RACISM,recall,0.7510917030567685
aya,RACISM,recall,0.6788990825688074
aya,RACISM,recall,0.700507614213198
aya,RACISM,recall,0.7012987012987013
aya,RACISM,recall,0.730593607305936
aya,RACISM,recall,0.7209302325581395
aya,RACISM,recall,0.7520325203252033
aya,RACISM,recall,0.6978723404255319
aya,RACISM,recall,0.759656652360515
aya,RACISM,recall,0.7188940092165899
aya,RACISM,recall,0.7373737373737373
aya,RACISM,recall,0.7402597402597403
aya,RACISM,recall,0.776
aya,RACISM,recall,0.7564102564102564
aya,RACISM,recall,0.7336065573770492
aya,RACISM,recall,0.793859649122807
aya,RACISM,recall,0.7259615384615384
aya,RACISM,recall,0.7511737089201878
aya,RACISM,recall,0.7801724137931034
aya,RACISM,recall,0.7394957983193278
aya,RACISM,recall,0.7634854771784232
aya,RACISM,recall,0.7297297297297297
aya,RACISM,recall,0.7892376681614349
aya,RACISM,recall,0.7402597402597403
aya,RACISM,recall,0.7033492822966507
aya,RACISM,recall,0.710204081632653
aya,RACISM,recall,0.7137096774193549
aya,RACISM,recall,0.7741935483870968
aya,RACISM,recall,0.7417840375586855
aya,RACISM,recall,0.7114624505928854
aya,RACISM,recall,0.706140350877193
aya,RACISM,recall,0.7628458498023716
aya,RACISM,recall,0.6899563318777293
aya,RACISM,recall,0.7436974789915967
aya,RACISM,recall,0.7713178294573644
aya,RACISM,recall,0.7875647668393783
aya,RACISM,recall,0.7385321100917431
aya,RACISM,recall,0.7198275862068966
aya,RACISM,recall,0.7261904761904762
aya,RACISM,recall,0.75
aya,RACISM,recall,0.7301587301587301
aya,RACISM,recall,0.7333333333333333
aya,RACISM,recall,0.7488789237668162
aya,RACISM,f1,0.47022900763358777
aya,RACISM,f1,0.4779516358463727
aya,RACISM,f1,0.4832402234636871
aya,RACISM,f1,0.49928673323823114
aya,RACISM,f1,0.4935437589670015
aya,RACISM,f1,0.46439628482972134
aya,RACISM,f1,0.5051395007342144
aya,RACISM,f1,0.46734397677793904
aya,RACISM,f1,0.5109289617486339
aya,RACISM,f1,0.5111111111111112
aya,RACISM,f1,0.5211267605633803
aya,RACISM,f1,0.5054347826086957
aya,RACISM,f1,0.48973607038123174
aya,RACISM,f1,0.49343065693430654
aya,RACISM,f1,0.4761904761904762
aya,RACISM,f1,0.5
aya,RACISM,f1,0.49785407725321884
aya,RACISM,f1,0.4301075268817204
aya,RACISM,f1,0.5278174037089871
aya,RACISM,f1,0.49776453055141584
aya,RACISM,f1,0.47003154574132494
aya,RACISM,f1,0.46341463414634154
aya,RACISM,f1,0.5189504373177842
aya,RACISM,f1,0.49647390691114246
aya,RACISM,f1,0.474820143884892
aya,RACISM,f1,0.4816901408450704
aya,RACISM,f1,0.4715189873417722
aya,RACISM,f1,0.47075606276747506
aya,RACISM,f1,0.4915254237288135
aya,RACISM,f1,0.5078909612625538
aya,RACISM,f1,0.48
aya,RACISM,f1,0.46467817896389324
aya,RACISM,f1,0.483679525222552
aya,RACISM,f1,0.49572649572649563
aya,RACISM,f1,0.4739884393063583
aya,RACISM,f1,0.4911323328785812
aya,RACISM,f1,0.46422893481717015
aya,RACISM,f1,0.4888888888888889
aya,RACISM,f1,0.4971751412429379
aya,RACISM,f1,0.5088757396449705
aya,RACISM,f1,0.4473684210526316
aya,RACISM,f1,0.4764890282131662
aya,RACISM,f1,0.46703296703296704
aya,RACISM,f1,0.4846715328467154
aya,RACISM,f1,0.4797507788161993
aya,RACISM,f1,0.49496402877697837
aya,RACISM,f1,0.4668769716088328
aya,RACISM,f1,0.4798807749627422
aya,RACISM,f1,0.4735376044568245
aya,RACISM,f1,0.5144508670520231
aya,RACISM,f1,0.4846050870147255
aya,RACISM,f1,0.5035765379113019
aya,RACISM,f1,0.47802197802197793
aya,RACISM,f1,0.47690014903129646
aya,RACISM,f1,0.45535714285714285
aya,RACISM,f1,0.4868804664723032
aya,RACISM,f1,0.48115942028985503
aya,RACISM,f1,0.5109289617486339
aya,RACISM,f1,0.518840579710145
aya,RACISM,f1,0.46491228070175444
aya,RACISM,f1,0.4672364672364672
aya,RACISM,f1,0.48439821693907875
aya,RACISM,f1,0.46993006993006986
aya,RACISM,f1,0.4747191011235955
aya,RACISM,f1,0.5030864197530864
aya,RACISM,f1,0.5113636363636364
aya,RACISM,f1,0.46531791907514447
aya,RACISM,f1,0.5366492146596858
aya,RACISM,f1,0.49723756906077343
aya,RACISM,f1,0.48837209302325585
aya,RACISM,f1,0.47109826589595377
aya,RACISM,f1,0.4771723122238586
aya,RACISM,f1,0.544179523141655
aya,RACISM,f1,0.49929078014184397
aya,RACISM,f1,0.47743813682678304
aya,RACISM,f1,0.5223274695534507
aya,RACISM,f1,0.4746268656716417
aya,RACISM,f1,0.5405405405405406
aya,RACISM,f1,0.4819277108433735
aya,RACISM,f1,0.5098634294385432
aya,RACISM,f1,0.5236167341430499
aya,RACISM,f1,0.4985915492957746
aya,RACISM,f1,0.4659606656580938
aya,RACISM,f1,0.4915730337078652
aya,RACISM,f1,0.5013550135501356
aya,RACISM,f1,0.48265460030165913
aya,RACISM,f1,0.5218702865761689
aya,RACISM,f1,0.5014084507042254
aya,RACISM,f1,0.5216095380029807
aya,RACISM,f1,0.4948148148148147
aya,RACISM,f1,0.4645550527903469
aya,RACISM,f1,0.5088757396449703
aya,RACISM,f1,0.4610687022900763
aya,RACISM,f1,0.44039735099337746
aya,RACISM,f1,0.46697388632872505
aya,RACISM,f1,0.5050798258345428
aya,RACISM,f1,0.4905660377358491
aya,RACISM,f1,0.503030303030303
aya,RACISM,f1,0.4482758620689656
aya,RACISM,f1,0.45325779036827196
aya,RACISM,f1,0.4572271386430678
aya,RACISM,f1,0.5
aya,RACISM,f1,0.47137150466045263
aya,RACISM,f1,0.5097451274362819
aya,RACISM,f1,0.5085190039318479
aya,RACISM,f1,0.5084269662921348
aya,RACISM,f1,0.4960212201591513
aya,RACISM,f1,0.49782923299565845
aya,RACISM,f1,0.43786982248520706
aya,RACISM,f1,0.44230769230769235
aya,RACISM,f1,0.47230320699708456
aya,RACISM,f1,0.4797601199400299
aya,RACISM,f1,0.48062015503875966
aya,RACISM,f1,0.5167597765363128
aya,RACISM,f1,0.48592592592592593
aya,RACISM,f1,0.49719101123595505
aya,RACISM,f1,0.46359583952451716
aya,RACISM,f1,0.45271317829457364
aya,RACISM,f1,0.4769874476987447
aya,RACISM,f1,0.5
aya,RACISM,f1,0.5057142857142857
aya,RACISM,f1,0.49791376912378305
aya,RACISM,f1,0.5178826895565093
aya,RACISM,f1,0.45896656534954405
aya,RACISM,f1,0.4776119402985074
aya,RACISM,f1,0.5201149425287356
aya,RACISM,f1,0.5014245014245015
aya,RACISM,f1,0.49864498644986444
aya,RACISM,f1,0.46219686162624823
aya,RACISM,f1,0.5079365079365079
aya,RACISM,f1,0.4927953890489914
aya,RACISM,f1,0.43946188340807174
aya,RACISM,f1,0.5036179450072359
aya,RACISM,f1,0.4930362116991643
aya,RACISM,f1,0.49194729136163984
aya,RACISM,f1,0.4976377952755906
aya,RACISM,f1,0.5084745762711863
aya,RACISM,f1,0.46802325581395343
aya,RACISM,f1,0.546742209631728
aya,RACISM,f1,0.4723467862481315
aya,RACISM,f1,0.5108225108225108
aya,RACISM,f1,0.534228187919463
aya,RACISM,f1,0.4742589703588144
aya,RACISM,f1,0.4554455445544555
aya,RACISM,f1,0.4651810584958217
aya,RACISM,f1,0.4959349593495935
aya,RACISM,f1,0.4832214765100672
aya,RACISM,f1,0.5082872928176796
aya,RACISM,f1,0.4950773558368495
aya,RACISM,f1,0.5037707390648567
aya,CLASS,precision,0.07326007326007326
aya,CLASS,precision,0.0718132854578097
aya,CLASS,precision,0.062135922330097085
aya,CLASS,precision,0.06521739130434782
aya,CLASS,precision,0.06282722513089005
aya,CLASS,precision,0.04933586337760911
aya,CLASS,precision,0.06884057971014493
aya,CLASS,precision,0.0755813953488372
aya,CLASS,precision,0.060836501901140684
aya,CLASS,precision,0.04797047970479705
aya,CLASS,precision,0.08990825688073395
aya,CLASS,precision,0.04595588235294118
aya,CLASS,precision,0.06476190476190476
aya,CLASS,precision,0.061946902654867256
aya,CLASS,precision,0.06467661691542288
aya,CLASS,precision,0.081374321880651
aya,CLASS,precision,0.07037037037037037
aya,CLASS,precision,0.06764168190127971
aya,CLASS,precision,0.06666666666666667
aya,CLASS,precision,0.06365159128978225
aya,CLASS,precision,0.07610619469026549
aya,CLASS,precision,0.06445993031358885
aya,CLASS,precision,0.06394316163410302
aya,CLASS,precision,0.07103825136612021
aya,CLASS,precision,0.06654991243432574
aya,CLASS,precision,0.06826568265682657
aya,CLASS,precision,0.0724907063197026
aya,CLASS,precision,0.06642728904847396
aya,CLASS,precision,0.08905380333951762
aya,CLASS,precision,0.08592321755027423
aya,CLASS,precision,0.07692307692307693
aya,CLASS,precision,0.07452339688041594
aya,CLASS,precision,0.07155025553662692
aya,CLASS,precision,0.060240963855421686
aya,CLASS,precision,0.0595446584938704
aya,CLASS,precision,0.06727272727272728
aya,CLASS,precision,0.07130124777183601
aya,CLASS,precision,0.07652173913043478
aya,CLASS,precision,0.07142857142857142
aya,CLASS,precision,0.06307977736549165
aya,CLASS,precision,0.0718132854578097
aya,CLASS,precision,0.07678883071553229
aya,CLASS,precision,0.08288288288288288
aya,CLASS,precision,0.05970149253731343
aya,CLASS,precision,0.06927175843694494
aya,CLASS,precision,0.05338078291814947
aya,CLASS,precision,0.0755336617405583
aya,CLASS,precision,0.08056042031523643
aya,CLASS,precision,0.058823529411764705
aya,CLASS,precision,0.05947955390334572
aya,CLASS,precision,0.06563039723661486
aya,CLASS,precision,0.07241379310344828
aya,CLASS,precision,0.07386363636363637
aya,CLASS,precision,0.08914728682170543
aya,CLASS,precision,0.0712979890310786
aya,CLASS,precision,0.06097560975609756
aya,CLASS,precision,0.07155025553662692
aya,CLASS,precision,0.061567164179104475
aya,CLASS,precision,0.06324786324786325
aya,CLASS,precision,0.07578558225508318
aya,CLASS,precision,0.054481546572934976
aya,CLASS,precision,0.058519793459552494
aya,CLASS,precision,0.06261859582542695
aya,CLASS,precision,0.07142857142857142
aya,CLASS,precision,0.06343283582089553
aya,CLASS,precision,0.06666666666666667
aya,CLASS,precision,0.07578558225508318
aya,CLASS,precision,0.05415162454873646
aya,CLASS,precision,0.08020477815699659
aya,CLASS,precision,0.0583804143126177
aya,CLASS,precision,0.07508532423208192
aya,CLASS,precision,0.07407407407407407
aya,CLASS,precision,0.07282415630550622
aya,CLASS,precision,0.056140350877192984
aya,CLASS,precision,0.04833333333333333
aya,CLASS,precision,0.060240963855421686
aya,CLASS,precision,0.07387387387387387
aya,CLASS,precision,0.05860805860805861
aya,CLASS,precision,0.047619047619047616
aya,CLASS,precision,0.08013937282229965
aya,CLASS,precision,0.07032590051457976
aya,CLASS,precision,0.07849829351535836
aya,CLASS,precision,0.06284658040665435
aya,CLASS,precision,0.06153846153846154
aya,CLASS,precision,0.058823529411764705
aya,CLASS,precision,0.05807622504537205
aya,CLASS,precision,0.06605504587155964
aya,CLASS,precision,0.07719928186714542
aya,CLASS,precision,0.058161350844277676
aya,CLASS,precision,0.058931860036832415
aya,CLASS,precision,0.0660377358490566
aya,CLASS,precision,0.08128544423440454
aya,CLASS,precision,0.06434782608695652
aya,CLASS,precision,0.06701940035273368
aya,CLASS,precision,0.058823529411764705
aya,CLASS,precision,0.06390328151986183
aya,CLASS,precision,0.057432432432432436
aya,CLASS,precision,0.04308797127468582
aya,CLASS,precision,0.0718132854578097
aya,CLASS,precision,0.06017699115044248
aya,CLASS,precision,0.061567164179104475
aya,CLASS,precision,0.06701940035273368
aya,CLASS,precision,0.05472636815920398
aya,CLASS,precision,0.07347670250896057
aya,CLASS,precision,0.05244122965641953
aya,CLASS,precision,0.06727272727272728
aya,CLASS,precision,0.06715063520871144
aya,CLASS,precision,0.06715063520871144
aya,CLASS,precision,0.06802721088435375
aya,CLASS,precision,0.0708955223880597
aya,CLASS,precision,0.06217616580310881
aya,CLASS,precision,0.048561151079136694
aya,CLASS,precision,0.07205623901581722
aya,CLASS,precision,0.06486486486486487
aya,CLASS,precision,0.06457242582897033
aya,CLASS,precision,0.05862646566164154
aya,CLASS,precision,0.0546448087431694
aya,CLASS,precision,0.0650994575045208
aya,CLASS,precision,0.062157221206581355
aya,CLASS,precision,0.058922558922558925
aya,CLASS,precision,0.043875685557586835
aya,CLASS,precision,0.08333333333333333
aya,CLASS,precision,0.05871559633027523
aya,CLASS,precision,0.05075187969924812
aya,CLASS,precision,0.04121863799283154
aya,CLASS,precision,0.0718232044198895
aya,CLASS,precision,0.07420494699646643
aya,CLASS,precision,0.07971014492753623
aya,CLASS,precision,0.06813996316758748
aya,CLASS,precision,0.06620209059233449
aya,CLASS,precision,0.0807899461400359
aya,CLASS,precision,0.07414104882459313
aya,CLASS,precision,0.0812720848056537
aya,CLASS,precision,0.0667779632721202
aya,CLASS,precision,0.07606679035250463
aya,CLASS,precision,0.060810810810810814
aya,CLASS,precision,0.08145580589254767
aya,CLASS,precision,0.06463195691202872
aya,CLASS,precision,0.07312614259597806
aya,CLASS,precision,0.06204379562043796
aya,CLASS,precision,0.07243816254416961
aya,CLASS,precision,0.07001795332136446
aya,CLASS,precision,0.07421150278293136
aya,CLASS,precision,0.08775137111517367
aya,CLASS,precision,0.04059040590405904
aya,CLASS,precision,0.08237547892720307
aya,CLASS,precision,0.0481283422459893
aya,CLASS,precision,0.07142857142857142
aya,CLASS,precision,0.06237816764132553
aya,CLASS,precision,0.05989110707803993
aya,CLASS,recall,0.5333333333333333
aya,CLASS,recall,0.5128205128205128
aya,CLASS,recall,0.47761194029850745
aya,CLASS,recall,0.4875
aya,CLASS,recall,0.4931506849315068
aya,CLASS,recall,0.4406779661016949
aya,CLASS,recall,0.5205479452054794
aya,CLASS,recall,0.527027027027027
aya,CLASS,recall,0.463768115942029
aya,CLASS,recall,0.35135135135135137
aya,CLASS,recall,0.5384615384615384
aya,CLASS,recall,0.352112676056338
aya,CLASS,recall,0.4594594594594595
aya,CLASS,recall,0.4268292682926829
aya,CLASS,recall,0.582089552238806
aya,CLASS,recall,0.5113636363636364
aya,CLASS,recall,0.40425531914893614
aya,CLASS,recall,0.4567901234567901
aya,CLASS,recall,0.43820224719101125
aya,CLASS,recall,0.5
aya,CLASS,recall,0.581081081081081
aya,CLASS,recall,0.4805194805194805
aya,CLASS,recall,0.48
aya,CLASS,recall,0.527027027027027
aya,CLASS,recall,0.4634146341463415
aya,CLASS,recall,0.4805194805194805
aya,CLASS,recall,0.4936708860759494
aya,CLASS,recall,0.44047619047619047
aya,CLASS,recall,0.5714285714285714
aya,CLASS,recall,0.5949367088607594
aya,CLASS,recall,0.5116279069767442
aya,CLASS,recall,0.5058823529411764
aya,CLASS,recall,0.5185185185185185
aya,CLASS,recall,0.5223880597014925
aya,CLASS,recall,0.44155844155844154
aya,CLASS,recall,0.46835443037974683
aya,CLASS,recall,0.49382716049382713
aya,CLASS,recall,0.5432098765432098
aya,CLASS,recall,0.5616438356164384
aya,CLASS,recall,0.40963855421686746
aya,CLASS,recall,0.5797101449275363
aya,CLASS,recall,0.4731182795698925
aya,CLASS,recall,0.4380952380952381
aya,CLASS,recall,0.4
aya,CLASS,recall,0.52
aya,CLASS,recall,0.47619047619047616
aya,CLASS,recall,0.5609756097560976
aya,CLASS,recall,0.5542168674698795
aya,CLASS,recall,0.4444444444444444
aya,CLASS,recall,0.4383561643835616
aya,CLASS,recall,0.4470588235294118
aya,CLASS,recall,0.5316455696202531
aya,CLASS,recall,0.5131578947368421
aya,CLASS,recall,0.5287356321839081
aya,CLASS,recall,0.5416666666666666
aya,CLASS,recall,0.4794520547945205
aya,CLASS,recall,0.5316455696202531
aya,CLASS,recall,0.44594594594594594
aya,CLASS,recall,0.46835443037974683
aya,CLASS,recall,0.5125
aya,CLASS,recall,0.43661971830985913
aya,CLASS,recall,0.44155844155844154
aya,CLASS,recall,0.44
aya,CLASS,recall,0.5263157894736842
aya,CLASS,recall,0.41975308641975306
aya,CLASS,recall,0.5205479452054794
aya,CLASS,recall,0.5394736842105263
aya,CLASS,recall,0.410958904109589
aya,CLASS,recall,0.5108695652173914
aya,CLASS,recall,0.5166666666666667
aya,CLASS,recall,0.5176470588235295
aya,CLASS,recall,0.49382716049382713
aya,CLASS,recall,0.44565217391304346
aya,CLASS,recall,0.3902439024390244
aya,CLASS,recall,0.37662337662337664
aya,CLASS,recall,0.5
aya,CLASS,recall,0.4939759036144578
aya,CLASS,recall,0.5245901639344263
aya,CLASS,recall,0.4
aya,CLASS,recall,0.5897435897435898
aya,CLASS,recall,0.5061728395061729
aya,CLASS,recall,0.6052631578947368
aya,CLASS,recall,0.4358974358974359
aya,CLASS,recall,0.4507042253521127
aya,CLASS,recall,0.41025641025641024
aya,CLASS,recall,0.4155844155844156
aya,CLASS,recall,0.5454545454545454
aya,CLASS,recall,0.5375
